,malware,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
64,1,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,136,135,97,155,158,173,153,230,135,16,136,135,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,166,231,218,235,218,231,136,135,227,231,235,218,134,135,134,227,135,218,134,135,136,231,135,136,231,189,155,153,230,234,218,184,153
65,1,95,136,135,136,135,136,135,136,135,136,135,261,152,169,152,136,135,133,94,173,134,135,152,94,153,176,190,153,176,190,153,182,152,136,135,136,135,136,135,97,16,134,135,136,135,231,235,218,231,235,218,93,134,135,231,174,136,135,93,152,169,152,136,135,136,135,136,135,95,230,234,218,136,135,92,230,136,135,136,135,93,136,135,136,135,95,134,135,261,9,153,282,94,152,136,135,25,136,135,28
66,1,75,165,153,75,153,176,190,153,176,190,153,136,135,97,155,158,173,153,152,182,135,182,136,135,182,179,165,153,161,152,182,152,169,182,135,93,152,169,152,136,135,95,230,234,218,152,136,135,93,136,135,261,134,136,92,84,85,134,135,182,135,182,135,169,95,134,135,261,9,153,282,153,94,152,136,135,25,136,135,28,135,31,135,103,136,135,166,152,159,166,194,166,152,49,94,231,235,84,85,218
67,1,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,136,135,97,155,158,173,153,230,135,16,136,135,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,166,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,152,134,135,134,135,134,135,136,135,136,189,230
68,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,140,134,135,134
69,1,95,134,135,261,152,133,182,135,182,136,135,136,135,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,153,157,137,176,182,133,153,136,135,97,155,158,173,153,161,182,152,169,182,135,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135
70,0,95,136,135,136,135,81,135,261,253,152,169,152,136,135,133,94,173,134,135,152,94,93,230,155,79,153,230,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,230,234,218,225,218,230,225,230,234,218,225,230,234,218,225,218,230,152,169,152,219,236,218,176,190,153,136,135,174,157,136,189,230,234,218,176,190,153,176,190,153,176,190,153,231,108,176,190,153,166,159,166,194
71,1,95,152,169,152,134,135,134,152,261,152,136,135,136,135,95,230,234,218,230,234,218,231,235,218,153,136,135,136,135,136,135,136,135,136,135,136,135,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,179,153,94
72,1,95,134,135,261,152,182,135,182,136,135,182,161,152,182,152,169,182,135,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,179,153,94,153,176,94,218,94,136,135,136,135,231,235,218,231,235,218,93,134,135,231
73,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,136,95,237,218,231,235,218,231,235,218,231,235,218,9,6,134,135,231,60,265,138,161,53,95,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235
74,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,218,231,235,218,231,235,218,231,235,136,95,235,218,9,161,6,134,135,231,53,231,95,231,60,265,138,161,53,95,161,53,95,6,152,161,53,95,136,135,231,233,226,161,53,95,226,231,233
75,1,95,93,157,95,176,177,136,135,231,135,233,135,226,231,233,135,229,135,218,76,231,135,235,135,235,218,56,231,233,229,218,231,235,218,56,231,233,218,231,233,218,56,231,235,218,231,235,218,134,135,231,235,218,189,182,92,134,136,92,134,176,190,153,134,135,153,177,190,153,136,135,95,136,135,155,79,158,173,93,153,204,153,155,79,158,173,93,153,204,153,231,218,231,235,218,56,231,233,229,218
76,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,136,95,220,237,218,231,235,218,231,235,218,231,235,218,9,161,53,95,6,161,53,95,134,135,231,60,265,138,161,53,95,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235
77,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
78,1,287,136,287,155,287,230,135,89,287,93,136,135,307,287,307,161,307,91,153,287,153,213,287,152,136,135,136,135,307,25,307,25,287,152,287,152,161,287,161,287,161,287,161,86,287,161,287,161,287,230,234,218,230,234,218,91,155,256,192,153,287,161,152,134,135,189,153,176,190,153,176,190,153,136,135,97,155,158,173,153,169,152,134,135,189,169,152,134,135,189,169,152,134,135,189,169,152,134,135,189
79,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49,94
80,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141
81,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136
82,1,152,169,152,81,152,134,135,58,138,153,176,190,153,176,190,153,152,169,152,176,190,86,152,169,152,136,135,133,94,173,134,135,152,94,153,94,152,136,135,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,179
83,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,134,135,134,135,134,135,152,169,134,135,134,135,161,152,169,182,152,136,152,169,152
84,1,134,135,91,152,253,152,169,152,136,253,136,253,97,140,97,92,231,136,135,235,218,231,235,176,190,153,176,190,153,218,157,89,97,153,136,253,136,253,136,135,134,135,136,253,136,253,136,253,134,135,183,155,158,173,153,136,253,152,136,253,136,253,136,253,136,253,135,139,153,139,134,135,134,135,91,253,136,253,155,158,173,153,183,155,158,173,153,93,182,155,57,265,138,79,256,192,256,79,152,192
85,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,136,95,237,218,231,235,218,231,235,218,231,235,218,9,161,53,95,161,53,95,161,53,95,6,134,135,231,161,53,95,60,265,138,161,53,95,6,152,136,135,231,233,161,226,53,95,226,231
86,1,95,136,135,136,135,136,135,261,182,152,136,135,136,135,136,135,97,16,134,135,136,135,231,235,218,231,235,218,93,134,135,231,174,136,135,93,152,169,152,136,135,136,135,136,135,95,230,234,218,136,135,92,230,136,135,136,135,93,136,135,136,135,95,134,135,261,9,153,282,153,94,152,136,135,25,136,135,28,135,31,135,103,136,135,152,166,49,94,159,166,194,152,166,49,94,231,235,84,152,136
87,1,95,152,169,152,134,135,134,152,261,155,192,153,152,98,183,155,153,253,183,56,153,56,153,56,153,56,153,56,153,56,153,253,175,197,153,253,183,56,153,56,153,56,153,56,153,56,153,56,153,253,175,186,197,153,56,18,56,153,56,153,155,256,192,152,192,256,192,152,256,192,169,18,56,153,152,256,192,256,192,256,192,256,192,56,155,205,256,192,256,192,256,192,256,192,205,256,192,256,192,256
88,1,95,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,261,152,157,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190
89,1,136,135,136,135,136,135,182,161,136,135,91,176,190,153,157,95,176,177,189,182,92,134,136,92,134,176,190,153,134,135,153,177,190,153,136,135,136,135,153,176,190,153,176,190,153,136,135,97,155,158,173,153,177,190,153,177,190,153,93,134,135,177,136,135,208,136,135,56,184,153,92,177,136,135,134,135,136,135,177,190,153,177,190,153,177,190,153,177,190,153,177,190,153,177,135,16,97,16,134,135
90,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
91,1,95,93,157,95,176,177,136,135,231,135,233,135,226,231,233,135,229,135,218,76,231,135,235,135,235,218,56,231,233,229,218,231,235,218,56,231,233,218,231,233,218,56,231,235,218,231,235,218,134,135,231,235,218,189,182,92,134,136,92,134,176,190,153,134,135,153,177,190,153,136,135,95,136,135,155,79,158,173,93,153,204,153,155,79,158,173,93,153,204,153,231,218,231,235,218,56,231,233,229,218
92,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,218,231,235,218,231,235,218,231,136,95,235,218,9,6,134,135,231,60,265,138,6,152,136,135,231,233,226,161,53,95,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235
93,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
94,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,95,93,157,95,176,177,189,182,92,134,136,92,134,176,190,153,134,135,176,190,176,190,153,176,167,176,190,153,167,153,176,153,176,168,153,176,153,176,168,153,176,153,176,190,153,176,153,176,190,153,177,190,153,136,135,134,135,92,95,136,92,177,190,153,177,190,153,93,134,135,177,174,136,92,175,165,136,92,134,135,89,231,235,218,136,92
95,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,140,134,135,134
96,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,152,94,153,94,152,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,265,152,136,135,97,155,158,173,153,94,152,16,97
97,1,95,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,261,152,9,261,95,230,95,136,135,282,152,134,135,25,134,135,134,135,161,292,153,161,95,153,305,152,295,291,300,161,290,95,219,236,218,157,60,138,265,230,95,230,219,236,99,236,218,95,94,230,234,218,220,237,218,220,237,218,220,237,218,220,237,218,220,237,218,220,237,218,220
98,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
99,1,95,136,135,136,135,81,135,134,135,134,135,261,135,93,182,152,136,135,136,135,136,135,97,16,134,135,136,135,231,235,218,231,235,218,93,134,135,231,174,136,135,93,152,169,152,136,135,136,135,136,135,95,230,234,218,136,135,92,230,136,135,136,135,93,136,135,136,135,95,134,135,81,261,9,153,282,153,94,152,136,135,25,136,135,28,135,31,135,103,136,135,166,152,49,94,49,94,136,135,49
100,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,136,95,237,218,231,235,218,231,235,218,231,235,218,9,6,134,135,231,60,265,138,6,152,161,53,95,136,135,231,233,226,231,233,226,231,235,231,235,231,235,231,235,231,235,231,235,231,235
101,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136
102,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208
103,1,95,134,135,261,174,147,153,176,190,153,176,190,153,147,152,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,176,190,153,182,135,182,136,135,136,135,95,189,182,92,134,136,92,134,176,190,153,134,135,153,231,235,218,136,135,182,161,182,152,169,182,135,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134
104,1,230,176,190,153,176,190,153,183,139,152,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,92,176,190,136,153,136,135,93,231,218,136,135,152,231,134,135,152,157,93,152,93,152,135,152,169,152,169,152,94,153,94,152,136,135,134,59,138,59,138,152,169,152,169,49,94,59,138,94
105,1,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,208,59,153,152,94,152,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
106,1,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,166,231,218,235,218,231,97,140,97,92,231,136,135,235,218,231,235,218,157,89,97,153,136,135,136
107,0,253,208,134,136,135,136,135,136,135,180,173,231,235,218,231,235,218,231,235,218,231,235,218,231,235,218,231,153,176,190,153,176,190,153,136,135,97,155,158,173,153,230,135,16,136,135,92,230,136,135,231,235,218,231,135,231,235,218,135,231,235,218,135,104,135,231,218,235,218,231,218,235,218,135,153,231,218,235,218,231,136,135,227,231,235,218,227,218,135,231,155,153,184,153,135,6,180,18,155,97
108,1,95,136,135,136,135,136,135,136,135,134,135,134,135,261,136,135,28,176,190,153,176,190,153,135,29,135,35,135,155,79,256,192,153,231,235,218,9,231,235,227,231,235,218,227,218,231,235,218,25,273,220,237,218,231,136,95,235,218,231,235,218,231,235,218,9,6,134,135,231,152,231,60,265,138,152,161,53,95,161,53,95,161,53,95,6,152,136,135,231,233,226,231,233,226,231,235,231,235,231,235
109,1,95,134,135,95,261,155,256,192,256,192,256,192,256,192,256,192,256,192,153,155,256,192,256,192,256,192,256,192,256,192,152,256,192,153,176,190,153,176,190,153,136,135,97,155,158,173,153,169,152,95,247,152,208,134,135,134,135,282,152,25,282,219,234,218,273,157,305,59,138,59,138,134,59,138,59,138,153,94,152,136,135,94,59,138,94,153,231,92,136,135,9,135,153,231,235,218,153,94,178,153
110,1,95,152,169,152,134,135,134,152,261,152,136,135,136,135,95,230,234,218,230,234,218,231,235,218,153,136,135,136,135,136,135,136,135,136,135,136,135,152,169,152,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,152,134,135,179,153,94
111,1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,182,153,176,190,153,176,190,153,134,135,134,135,134,135,93,152,231,56,140,136,135,89,140,134,135,231,176,190,134,135,136,135,134,135,99,140,231,235,218,134,135,134,135,253,136,253,136,253,94,59,208,59,138,59,138,153,152,94,152,136,135,136,135,136,135,136,135,136
112,1,231,235,218,152,174,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153,169,152,175,153
113,1,95,136,135,136,135,136,135,261,182,152,136,135,136,135,136,135,97,16,134,135,136,135,231,235,218,231,235,218,93,134,135,231,174,136,135,93,152,169,152,136,135,136,135,136,135,95,230,234,218,136,135,92,230,136,135,136,135,93,136,135,136,135,95,134,135,261,9,153,282,153,94,152,136,135,25,136,135,28,135,31,135,103,136,135,152,166,159,166,194,152,166,231,235,84,152,85,218,231,227,231
114,1,161,152,231,235,218,152,175,186,153,231,235,218,231,235,218,134,135,169,152,169,157,169,25,189,152,189,153,176,190,153,176,190,153,136,135,97,155,158,173,153,189,169,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,152,98,136,135,28,152,134,135,169,155,79,189,152,189,169,189,152,189,169,189,152,189,169,189,152,189,169,158,173,189,152,189,169,189
